* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -42.1 dBFS, measurement signal peak level -38.8 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 28, 2026 6:45:15 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; gauche :0.773 du mur gauche 0,539 mur arriere droite: 3.219 du mur gauche 0.515 mur arriere Delay 0.3056 ms (105 mm, 4.13 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: R baseline Jul 28
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1426.179476 69.874 134.1064
1436.514160 69.192 133.9937
1446.923734 68.522 137.1353
1457.408740 67.943 142.1482
1467.969724 67.500 148.3472
1478.607238 67.262 154.3735
1489.321836 67.288 158.0366
1500.114076 67.540 158.5249
1510.984521 67.894 156.5037
1521.933737 68.211 153.0498
1532.962297 68.403 149.4673
1544.070773 68.488 147.3164
1555.259747 68.588 148.0210
1566.529800 68.873 151.7058
1577.881521 69.451 156.0103
1589.315501 70.289 157.9885
1600.832336 71.256 156.6406
1612.432627 72.212 152.3765
1624.116978 73.064 146.0137
1635.886000 73.768 138.3496
1647.740304 74.304 129.9866
1659.680509 74.649 121.3965
1671.707238 74.782 113.1138
1683.821118 74.704 105.9526
1696.022780 74.472 100.8208
1708.312860 74.189 97.9417
1720.692000 73.939 96.1733
1733.160843 73.742 93.9106
1745.720041 73.586 90.6267
1758.370248 73.472 86.6235
1771.112124 73.422 82.1855
1783.946332 73.449 77.3752
1796.873543 73.542 72.1111
1809.894429 73.636 66.1697
1823.009670 73.627 59.4175
1836.219950 73.424 52.1296
1849.525956 73.006 44.8350
1862.928384 72.406 37.8477
1876.427931 71.659 31.3582
1890.025301 70.790 25.9224
1903.721204 69.843 22.8474
1917.516352 68.924 24.7419
1931.411466 68.225 35.1899
1945.407270 67.954 52.7952
1959.504493 68.156 66.7283
1973.703870 68.679 72.4805
1988.006142 69.300 72.8682
2002.412054 69.829 70.5762
2016.922357 70.166 67.5151
2031.537808 70.340 64.9839
2046.259169 70.479 63.0483
2061.087206 70.711 60.8496
2076.022694 71.068 57.6873
2091.066410 71.501 53.4463
2106.219139 71.941 48.4602
2121.481671 72.352 43.1184
2136.854802 72.716 37.5283
2152.339333 72.997 31.5425
2167.936071 73.139 25.2517
2183.645829 73.120 19.1702
2199.469427 73.002 13.8171
2215.407689 72.891 9.2598
2231.461446 72.865 5.1633
2247.631536 72.916 1.0979
2263.918800 72.964 -3.1777
2280.324089 72.927 -7.4250
2296.848258 72.783 -11.1389
2313.492167 72.559 -14.2036
2330.256685 72.295 -16.8110
