* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -41.6 dBFS, measurement signal peak level -38.8 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 7, 2026 3:58:02 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: droite 10 gauche 11 Delay -0.1054 ms (-36 mm, -1.42 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: R retour sans eq Jul 7
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
2263.918800 70.745 -71.5183
2280.324089 70.460 -72.7590
2296.848258 70.197 -69.2056
2313.492167 70.007 -51.9854
2330.256685 70.007 -17.3909
2347.142685 70.287 3.6436
2364.151049 70.814 8.4656
2381.282662 71.473 6.6799
2398.538418 72.151 2.1714
2415.919216 72.788 -3.4858
2433.425962 73.371 -9.6211
2451.059570 73.894 -16.0061
2468.820958 74.345 -22.5957
2486.711052 74.702 -29.4041
2504.730786 74.937 -36.4297
2522.881098 75.028 -43.5793
2541.162934 74.959 -50.6877
2559.577248 74.722 -57.4668
2578.125000 74.328 -63.4880
2596.807157 73.819 -68.2759
2615.624692 73.266 -71.4788
2634.578586 72.746 -73.1816
2653.669829 72.293 -74.0076
2672.899414 71.874 -74.8652
2692.268345 71.428 -76.2405
2711.777632 70.904 -77.6338
2731.428290 70.282 -77.8728
2751.221345 69.589 -75.7505
2771.157829 68.913 -70.9897
2791.238781 68.373 -64.7107
2811.465248 68.041 -58.4780
2831.838284 67.922 -53.1575
2852.358952 68.006 -48.6995
2873.028321 68.307 -44.3962
2893.847468 68.838 -39.4817
2914.817480 69.570 -33.7297
2935.939449 70.424 -27.9871
2957.214476 71.313 -24.1865
2978.643672 72.149 -23.6721
3000.228152 72.842 -26.1101
3021.969041 73.325 -30.1892
3043.867475 73.600 -34.3228
3065.924593 73.742 -37.4250
3088.141547 73.855 -39.6943
3110.519493 73.984 -42.4382
3133.059600 74.089 -46.6345
3155.763041 74.107 -52.1689
3178.631001 74.006 -58.3708
3201.664672 73.778 -64.5784
3224.865254 73.419 -70.2910
3248.233957 72.940 -74.9915
3271.771999 72.405 -78.0981
3295.480608 71.933 -79.1536
3319.361019 71.642 -77.7195
3343.414477 71.593 -72.9226
3367.642236 71.786 -63.9568
3392.045560 72.162 -53.4827
3416.625721 72.591 -47.1721
3441.383999 72.917 -46.8906
3466.321686 73.016 -50.4407
3491.440082 72.830 -55.0527
3516.740496 72.388 -58.6836
3542.224247 71.817 -60.5659
3567.892664 71.280 -61.3179
3593.747085 70.879 -62.2175
3619.788858 70.590 -64.1235
3646.019340 70.301 -66.7693
3672.439900 69.925 -68.9749
3699.051913 69.473 -69.4004
3725.856768 69.016 -67.4185
3752.855862 68.605 -63.8076
3780.050603 68.229 -60.0081
3807.442408 67.849 -56.0884
3835.032705 67.493 -50.7690
3862.822933 67.276 -43.3582
3890.814540 67.332 -34.6731
