* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -41.2 dBFS, measurement signal peak level -33.4 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 7, 2026 3:58:27 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: droite 10 gauche 11 Delay 0.1069 ms (37 mm, 1.44 in) using estimated IR delay relative to Acoustic reference played from  R with no timing offset
* Measurement: L retour sans eq Jul 7
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8861.630756 71.713 20.6343
8925.845785 71.730 16.2795
8990.526143 71.648 12.4397
9055.675202 71.516 9.7764
9121.296357 71.406 8.0193
9187.393031 71.362 6.1831
9253.968668 71.388 3.5791
9321.026740 71.475 0.1934
9388.570742 71.620 -3.7595
9456.604196 71.823 -8.0713
9525.130648 72.093 -12.5566
9594.153671 72.426 -17.3064
9663.676863 72.780 -22.6233
9733.703850 73.094 -28.6230
9804.238280 73.320 -35.1841
9875.283832 73.420 -42.0974
9946.844210 73.377 -48.9246
10018.923143 73.217 -55.2070
10091.524390 72.994 -60.8853
10164.651736 72.742 -66.1018
10238.308993 72.474 -70.9307
10312.500000 72.184 -75.3635
10387.228626 71.875 -79.1433
10462.498767 71.578 -81.9705
10538.314345 71.362 -84.0625
10614.679315 71.281 -86.1841
10691.597657 71.327 -89.0232
10769.073381 71.435 -92.7395
10847.110526 71.533 -96.9824
10925.713161 71.588 -101.3181
11004.885382 71.610 -105.6326
11084.631318 71.628 -110.0515
11164.955126 71.658 -114.7603
11245.860993 71.697 -119.8647
11327.353138 71.731 -125.2783
11409.435808 71.765 -130.8464
11492.113283 71.809 -136.6133
11575.389873 71.846 -142.6311
11659.269920 71.854 -148.7874
11743.757796 71.818 -154.9185
11828.857906 71.733 -160.8730
11914.574686 71.604 -166.6514
12000.912606 71.427 -172.3264
12087.876166 71.197 -177.8135
12175.469900 70.912 177.0776
12263.698373 70.578 172.5417
12352.566187 70.211 168.6790
12442.077974 69.848 165.4463
12532.238400 69.541 162.7070
12623.052165 69.335 160.1609
12714.524005 69.245 157.5457
12806.658687 69.262 154.9404
12899.461015 69.392 152.5664
12992.935827 69.645 150.2847
13087.087996 70.013 147.4543
13181.922430 70.450 143.5085
13277.444074 70.908 138.3157
13373.657907 71.346 131.9707
13470.568945 71.725 124.6606
13568.182241 72.017 116.6462
13666.502883 72.220 108.2422
13765.535996 72.354 99.6516
13865.286744 72.431 90.9480
13965.760328 72.443 82.2402
14066.961984 72.366 73.7280
14168.896989 72.183 65.7395
14271.570658 71.902 58.6499
14374.988342 71.567 52.8069
14479.155433 71.244 48.2109
14584.077362 70.977 44.3120
14689.759598 70.761 40.4802
14796.207652 70.557 36.3862
14903.427072 70.351 31.8594
15011.423448 70.148 26.8030
15120.202410 69.970 21.2964
15229.769630 69.826 15.4072
15340.130819 69.692 9.1636
15451.291730 69.512 2.8806
15563.258160 69.248 -2.6487
15676.035944 68.898 -6.1797
15789.630962 68.489 -5.4673
15904.049137 68.055 3.9141
16019.296433 67.628 26.1108
16135.378859 67.228 50.2244
16252.302465 66.886 63.7419
16370.073348 66.646 69.4338
16488.697648 66.537 71.1494
16608.181548 66.561 70.7373
16728.531278 66.708 69.0039
16849.753112 66.959 66.0713
16971.853368 67.288 61.8235
17094.838414 67.660 56.1577
17218.714660 68.024 49.0408
17343.488565 68.318 40.6716
17469.166632 68.498 31.4138
17595.755415 68.549 21.5627
17723.261512 68.472 11.3140
17851.691571 68.272 0.7932
17981.052287 67.955 -9.8643
18111.350404 67.531 -20.4478
18242.592715 67.024 -30.7717
18374.786062 66.443 -40.7507
18507.937336 65.783 -50.2942
18642.053479 65.040 -59.3037
18777.141484 64.221 -67.8047
18913.208391 63.343 -75.9231
19050.261296 62.436 -83.8252
19188.307342 61.527 -91.6653
19327.353727 60.648 -99.5349
19467.407699 59.841 -107.5706
19608.476560 59.160 -115.9248
19750.567664 58.645 -124.6584
19893.688419 58.308 -133.6355
20037.846286 58.142 -142.4592
